Region,Year,PIN
Korea Rep.,1970,147
Korea Rep.,1969,150
Korea Rep.,1968,153
Korea Rep.,1967,132
Korea Rep.,1966,138
Korea Rep.,1965,109
Korea Rep.,1964,94
Korea Rep.,1963,65
Korea Rep.,1962,74
Korea Rep.,1961,71
Kuwait,2007,99
Kuwait,2006,99
Kuwait,2005,112
Kuwait,2004,112
Kuwait,2003,91
Kuwait,2002,88
Kuwait,2001,110
Kuwait,2000,103
Kuwait,1999,85
Kuwait,1998,70
Kuwait,1997,72
Kuwait,1996,59
Kuwait,1995,49
Kuwait,1994,34
Kuwait,1993,24
Kuwait,1992,15
Kuwait,1991,7
Kuwait,1990,79
Kuwait,1989,149
Kuwait,1988,146
Kuwait,1987,148
Kuwait,1986,118
Kuwait,1985,205
Kuwait,1984,168
Kuwait,1983,124
Kuwait,1982,120
Kuwait,1981,132
Kuwait,1980,130
Kuwait,1979,128
Kuwait,1978,117
Kuwait,1977,75
Kuwait,1976,64
Kuwait,1975,57
Kuwait,1974,55
Kuwait,1973,60
Kuwait,1972,59
Kuwait,1971,56
Kuwait,1970,52
Kuwait,1969,59
Kuwait,1968,59
Kuwait,1967,56
Kuwait,1966,54
Kuwait,1965,52
Kuwait,1964,49
Kuwait,1963,48
Kuwait,1962,46
Kuwait,1961,44
Kyrgyzstan,2007,75
Kyrgyzstan,2006,90
Kyrgyzstan,2005,85
Kyrgyzstan,2004,86
Kyrgyzstan,2003,74
Kyrgyzstan,2002,70
Kyrgyzstan,2001,98
Kyrgyzstan,2000,107
Kyrgyzstan,1999,94
Kyrgyzstan,1998,89
Kyrgyzstan,1997,88
Kyrgyzstan,1996,72
Kyrgyzstan,1995,71
Kyrgyzstan,1994,108
Kyrgyzstan,1993,137
Kyrgyzstan,1992,133
Laos,2007,131
Laos,2006,85
Laos,2005,92
Laos,2004,101
Laos,2003,89
Laos,2002,99
Laos,2001,99
Laos,2000,121
Laos,1999,78
Laos,1998,88
Laos,1997,88
Laos,1996,81
Laos,1995,85
Laos,1994,100
Laos,1993,103
Laos,1992,86
Laos,1991,86
Laos,1990,92
Laos,1989,59
Laos,1988,57
Laos,1987,46
Laos,1986,29
Laos,1985,33
Laos,1984,46
Laos,1983,43
Laos,1982,56
Laos,1981,49
Laos,1980,46
Laos,1979,82
Laos,1978,29
Laos,1977,107
Laos,1976,90
Laos,1975,59
Laos,1974,62
Laos,1973,59
Laos,1972,56
Laos,1971,61
Laos,1970,59
Laos,1969,59
Laos,1968,61
Laos,1967,60
Laos,1966,47
Laos,1965,43
Laos,1964,46
Laos,1963,31
Laos,1962,31
Laos,1961,27
Latvia,2007,78
Latvia,2006,122
Latvia,2005,117
Latvia,2004,117
Latvia,2003,72
Latvia,2002,128
Latvia,2001,67
Latvia,2000,92
Latvia,1999,140
Latvia,1998,106
Latvia,1997,82
Latvia,1996,73
Latvia,1995,79
Latvia,1994,51
Latvia,1993,61
Latvia,1992,148
Lebanon,2007,82
Lebanon,2006,76
Lebanon,2005,79
Lebanon,2004,94
Lebanon,2003,85
Lebanon,2002,83
Lebanon,2001,105
Lebanon,2000,90
Lebanon,1999,103
Lebanon,1998,93
Lebanon,1997,93
Lebanon,1996,96
Lebanon,1995,71
Lebanon,1994,48
Lebanon,1993,41
Lebanon,1992,20
Lebanon,1991,17
Lebanon,1990,17
Lebanon,1989,19
Lebanon,1988,25
Lebanon,1987,27
Lebanon,1986,29
Lebanon,1985,31
Lebanon,1984,35
Lebanon,1983,36
Lebanon,1982,37
Lebanon,1981,37
Lebanon,1980,43
Lebanon,1979,43
Lebanon,1978,37
Lebanon,1977,37
Lebanon,1976,52
Lebanon,1975,40
Lebanon,1974,76
Lebanon,1973,81
Lebanon,1972,79
Lebanon,1971,72
Lebanon,1970,64
Lebanon,1969,60
Lebanon,1968,59
Lebanon,1967,57
Lebanon,1966,57
Lebanon,1965,54
Lebanon,1964,57
Lebanon,1963,42
Lebanon,1962,42
Lebanon,1961,39
Lesotho,2007,102
Lesotho,2006,12
Lesotho,2005,102
Lesotho,2004,98
Lesotho,2003,102
Lesotho,2002,102
Lesotho,2001,102
Lesotho,2000,102
Lesotho,1999,94
Lesotho,1998,94
Lesotho,1997,138
Lesotho,1996,130
Lesotho,1995,201
Lesotho,1994,197
Lesotho,1993,197
Lesotho,1992,197
Lesotho,1991,117
Lesotho,1990,124
Lesotho,1989,94
Lesotho,1988,65
Lesotho,1987,124
Lesotho,1986,134
Lesotho,1985,124
Lesotho,1984,124
Lesotho,1983,115
Lesotho,1982,106
Lesotho,1981,105
Lesotho,1980,97
Lesotho,1979,96
Lesotho,1978,94
Lesotho,1977,94
Lesotho,1976,82
Lesotho,1975,90
Lesotho,1974,118
Lesotho,1973,142
Lesotho,1972,123
Lesotho,1971,161
Lesotho,1970,181
Lesotho,1969,181
Lesotho,1968,173
Lesotho,1967,169
Lesotho,1966,169
Lesotho,1965,150
Lesotho,1964,166
Lesotho,1963,169
Lesotho,1962,169
Lesotho,1961,145
Liberia,2007,101
Liberia,2006,98
Liberia,2005,107
Liberia,2004,109
Liberia,2003,102
Liberia,2002,104
Liberia,2001,102
Liberia,2000,100
Liberia,1999,96
Liberia,1998,73
Liberia,1997,66
Liberia,1996,31
Liberia,1995,16
Liberia,1994,13
Liberia,1993,45
Liberia,1992,33
Liberia,1991,19
Liberia,1990,39
Liberia,1989,104
Liberia,1988,104
Liberia,1987,104
Liberia,1986,105
Liberia,1985,101
Liberia,1984,102
Liberia,1983,85
Liberia,1982,85
Liberia,1981,87
Liberia,1980,92
Liberia,1979,84
Liberia,1978,83
Liberia,1977,85
Liberia,1976,83
Liberia,1975,81
Liberia,1974,86
Liberia,1973,88
Liberia,1972,84
Liberia,1971,85
Liberia,1970,83
Liberia,1969,66
Liberia,1968,66
Liberia,1967,63
Liberia,1966,63
Liberia,1965,52
Liberia,1964,44
Liberia,1963,43
Liberia,1962,47
Liberia,1961,42
Libya,2007,103
Libya,2006,102
Libya,2005,108
Libya,2004,108
Libya,2003,100
Libya,2002,100
Libya,2001,100
Libya,2000,100
Libya,1999,100
Libya,1998,87
Libya,1997,96
Libya,1996,94
Libya,1995,88
Libya,1994,82
Libya,1993,85
Libya,1992,86
Libya,1991,88
Libya,1990,89
Libya,1989,85
Libya,1988,78
Libya,1987,77
Libya,1986,83
Libya,1985,91
Libya,1984,83
Libya,1983,86
Libya,1982,90
Libya,1981,70
Libya,1980,90
Libya,1979,89
Libya,1978,66
Libya,1977,87
Libya,1976,97
Libya,1975,91
Libya,1974,76
Libya,1973,67
Libya,1972,56
Libya,1971,56
Libya,1970,57
Libya,1969,51
Libya,1968,48
Libya,1967,46
Libya,1966,44
Libya,1965,43
Libya,1964,41
Libya,1963,45
Libya,1962,45
Libya,1961,42
Lithuania,2007,17
Lithuania,2006,18
Lithuania,2005,75
Lithuania,2004,112
Lithuania,2003,184
Lithuania,2002,111
Lithuania,2001,82
Lithuania,2000,126
Lithuania,1999,90
Lithuania,1998,103
Lithuania,1997,96
Lithuania,1996,116
Lithuania,1995,187
Lithuania,1994,93
Lithuania,1993,38
Lithuania,1992,84
Luxembourg,2007,12
Luxembourg,2006,14
Luxembourg,2005,15
Luxembourg,2004,91
Luxembourg,2003,85
Luxembourg,2002,92
Luxembourg,2001,96
Luxembourg,2000,103
Madagascar,2007,85
Madagascar,2006,83
Madagascar,2005,74
Madagascar,2004,89
Madagascar,2003,89
Madagascar,2002,79
Madagascar,2001,99
Madagascar,2000,94
Madagascar,1999,106
Madagascar,1998,102
Madagascar,1997,99
Madagascar,1996,108
Madagascar,1995,106
Madagascar,1994,115
Madagascar,1993,115
Madagascar,1992,109
Madagascar,1991,118
Madagascar,1990,130
Madagascar,1989,140
Madagascar,1988,124
Madagascar,1987,122
Madagascar,1986,143
Madagascar,1985,129
Madagascar,1984,126
Madagascar,1983,115
Madagascar,1982,116
Madagascar,1981,122
Madagascar,1980,116
Madagascar,1979,123
Madagascar,1978,118
Madagascar,1977,135
Madagascar,1976,122
Madagascar,1975,124
Madagascar,1974,122
Madagascar,1973,119
Madagascar,1972,108
Madagascar,1971,97
Madagascar,1970,101
Madagascar,1969,99
Madagascar,1968,102
Madagascar,1967,102
Madagascar,1966,96
Madagascar,1965,91
Madagascar,1964,95
Madagascar,1963,84
Madagascar,1962,94
Madagascar,1961,74
Malawi,2007,132
Malawi,2006,134
Malawi,2005,104
Malawi,2004,121
Malawi,2003,104
Malawi,2002,99
Malawi,2001,93
Malawi,2000,108
Malawi,1999,97
Malawi,1998,128
Malawi,1997,152
Malawi,1996,148
Malawi,1995,135
Malawi,1994,102
Malawi,1993,134
Malawi,1992,122
Malawi,1991,122
Malawi,1990,109
Malawi,1989,98
Malawi,1988,87
Malawi,1987,80
Malawi,1986,78
Malawi,1985,88
Malawi,1984,84
Malawi,1983,77
Malawi,1982,70
Malawi,1981,63
Malawi,1980,62
Malawi,1979,66
Malawi,1978,63
Malawi,1977,62
Malawi,1976,47
Malawi,1975,45
Malawi,1974,38
Malawi,1973,39
Malawi,1972,39
Malawi,1971,35
Malawi,1970,32
Malawi,1969,22
Malawi,1968,22
Malawi,1967,24
Malawi,1966,25
Malawi,1965,29
Malawi,1964,20
Malawi,1963,22
Malawi,1962,23
Malawi,1961,19
Malaysia,2007,137
Malaysia,2006,146
Malaysia,2005,129
Malaysia,2004,134
Malaysia,2003,115
Malaysia,2002,104
Malaysia,2001,102
Malaysia,2000,107
Malaysia,1999,90
Malaysia,1998,102
Malaysia,1997,110
Malaysia,1996,121
Malaysia,1995,120
Malaysia,1994,120
Malaysia,1993,118
Malaysia,1992,129
Malaysia,1991,137
Malaysia,1990,141
Malaysia,1989,155
Malaysia,1988,179
Malaysia,1987,172
Malaysia,1986,168
Malaysia,1985,159
Malaysia,1984,165
Malaysia,1983,169
Malaysia,1982,161
Malaysia,1981,162
Malaysia,1980,165
Malaysia,1979,168
Malaysia,1978,170
Malaysia,1977,170
Malaysia,1976,172
Malaysia,1975,157
Malaysia,1974,163
Malaysia,1973,165
Malaysia,1972,140
Malaysia,1971,140
Malaysia,1970,134
Malaysia,1969,134
Malaysia,1968,117
Malaysia,1967,105
Malaysia,1966,103
Malaysia,1965,97
Malaysia,1964,93
Malaysia,1963,88
Malaysia,1962,84
Malaysia,1961,84
Mali,2007,42
Mali,2006,72
Mali,2005,104
Mali,2004,133
Mali,2003,144
Mali,2002,101
Mali,2001,133
Mali,2000,56
Mali,1999,109
Mali,1998,121
Mali,1997,120
Mali,1996,105
Mali,1995,94
Mali,1994,71
Mali,1993,56
Mali,1992,75
Mali,1991,64
Mali,1990,64
Mali,1989,55
Mali,1988,54
Mali,1987,42
Mali,1986,44
Mali,1985,37
Mali,1984,31
Mali,1983,30
Mali,1982,28
Mali,1981,21
Mali,1980,23
Mali,1979,31
Mali,1978,27
Mali,1977,23
Mali,1976,25
Mali,1975,22
Mali,1974,13
Mali,1973,11
Mali,1972,14
Mali,1971,14
Mali,1970,11
Mali,1969,8
Mali,1968,8
Mali,1967,6
Mali,1966,5
Mali,1965,3
Mali,1964,4
Mali,1963,3
Mali,1962,3
Mali,1961,2
Malta,2007,98
Malta,2006,98
Malta,2005,103
Malta,2004,101
Malta,2003,104
Malta,2002,100
Malta,2001,100
Malta,2000,100
Malta,1999,98
Malta,1998,98
Malta,1997,32
Malta,1996,32
Malta,1995,45
Malta,1994,45
Malta,1993,45
Malta,1992,45
Malta,1991,45
Malta,1990,45
Malta,1989,45
Malta,1988,45
Malta,1987,45
Malta,1986,45
Malta,1985,45
Malta,1984,45
Malta,1983,45
Malta,1982,45
Malta,1981,45
Malta,1980,45
Malta,1979,45
Malta,1978,45
Malta,1977,45
Malta,1976,30
Malta,1975,30
Malta,1974,30
Malta,1973,30
Malta,1972,30
Malta,1971,30
Malta,1970,30
Malta,1969,30
Malta,1968,30
Malta,1967,30
Malta,1966,32
Malta,1965,32
Malta,1964,35
Malta,1963,35
Malta,1962,35
Malta,1961,36
Martinique,2007,100
Martinique,2006,100
Martinique,2005,100
Martinique,2004,100
Martinique,2003,100
Martinique,2002,100
Martinique,2001,100
Martinique,2000,100
Martinique,1999,100
Martinique,1998,100
Martinique,1997,100
Martinique,1996,87
Martinique,1995,87
Martinique,1994,187
Martinique,1993,187
Martinique,1992,187
Martinique,1991,187
Martinique,1990,0
Martinique,1989,0
Martinique,1988,0
Martinique,1987,0
Martinique,1986,0
Martinique,1985,0
Martinique,1984,0
Martinique,1983,0
Martinique,1982,0
Martinique,1981,0
Martinique,1980,0
Martinique,1979,0
Martinique,1978,0
Martinique,1977,0
Martinique,1976,0
Martinique,1975,0
Martinique,1974,1500
Martinique,1973,1500
Martinique,1972,1500
Martinique,1971,1500
Martinique,1970,1500
Martinique,1969,1500
Martinique,1968,6000
Martinique,1967,6000
Martinique,1966,6000
Martinique,1965,6000
Martinique,1964,6000
Martinique,1963,6000
Martinique,1962,6000
Martinique,1961,6000
Mauritius,2007,85
Mauritius,2006,84
Mauritius,2005,76
Mauritius,2004,84
Mauritius,2003,86
Mauritius,2002,89
Mauritius,2001,101
Mauritius,2000,93
Mauritius,1999,104
Mauritius,1998,106
Mauritius,1997,120
Mauritius,1996,158
Mauritius,1995,219
Mauritius,1994,271
Mauritius,1993,304
Mauritius,1992,297
Mauritius,1991,293
Mauritius,1990,283
Mauritius,1989,290
Mauritius,1988,339
Mauritius,1987,346
Mauritius,1986,377
Mauritius,1985,379
Mauritius,1984,382
Mauritius,1983,297
Mauritius,1982,252
Mauritius,1981,284
Mauritius,1980,251
Mauritius,1979,249
Mauritius,1978,255
Mauritius,1977,227
Mauritius,1976,219
Mauritius,1975,179
Mauritius,1974,210
Mauritius,1973,203
Mauritius,1972,226
Mauritius,1971,199
Mauritius,1970,156
Mauritius,1969,157
Mauritius,1968,140
Mauritius,1967,128
Mauritius,1966,111
Mauritius,1965,101
Mauritius,1964,76
Mauritius,1963,88
Mauritius,1962,77
Mauritius,1961,84
Mexico,2007,92
Mexico,2006,94
Mexico,2005,94
Mexico,2004,100
Mexico,2003,79
Mexico,2002,73
Mexico,2001,93
Mexico,2000,95
Mexico,1999,111
Mexico,1998,134
Mexico,1997,132
Mexico,1996,153
Mexico,1995,125
Mexico,1994,110
Mexico,1993,87
Mexico,1992,76
Mexico,1991,123
Mexico,1990,141
Mexico,1989,121
Mexico,1988,180
Mexico,1987,149
Mexico,1986,125
Mexico,1985,123
Mexico,1984,137
Mexico,1983,135
Mexico,1982,114
Mexico,1981,155
Mexico,1980,176
Mexico,1979,161
Mexico,1978,169
Mexico,1977,169
Mexico,1976,123
Mexico,1975,121
Mexico,1974,207
Mexico,1973,170
Mexico,1972,174
Mexico,1971,173
Mexico,1970,152
Mexico,1969,167
Mexico,1968,221
Mexico,1967,195
Mexico,1966,200
Mexico,1965,213
Mexico,1964,212
Mexico,1963,193
Mexico,1962,179
Mexico,1961,167
Moldova,2007,24
Moldova,2006,29
Moldova,2005,37
Moldova,2004,42
Moldova,2003,36
Moldova,2002,59
Moldova,2001,77
Moldova,2000,117
Moldova,1999,105
Moldova,1998,114
Moldova,1997,113
Moldova,1996,95
Moldova,1995,128
Moldova,1994,190
Moldova,1993,226
Moldova,1992,192
Mongolia,2007,79
Mongolia,2006,76
Mongolia,2005,72
Mongolia,2004,73
Mongolia,2003,73
Mongolia,2002,81
Mongolia,2001,95
Mongolia,2000,104
Mongolia,1999,100
Mongolia,1998,92
Mongolia,1997,87
Mongolia,1996,93
Mongolia,1995,128
Mongolia,1994,94
Mongolia,1993,100
Mongolia,1992,100
Mongolia,1991,103
Mongolia,1990,101
Mongolia,1989,93
Mongolia,1988,89
Mongolia,1987,86
Mongolia,1986,90
Mongolia,1985,90
Mongolia,1984,93
Mongolia,1983,97
Mongolia,1982,102
Mongolia,1981,100
Mongolia,1980,96
Mongolia,1979,98
Mongolia,1978,93
Mongolia,1977,90
Mongolia,1976,94
Mongolia,1975,101
Mongolia,1974,101
Mongolia,1973,96
Mongolia,1972,91
Mongolia,1971,94
Mongolia,1970,91
Mongolia,1969,81
Mongolia,1968,81
Mongolia,1967,87
Mongolia,1966,89
Mongolia,1965,89
Mongolia,1964,85
Mongolia,1963,79
Mongolia,1962,75
Mongolia,1961,69
Montserrat,2007,116
Montserrat,2006,100
Montserrat,2005,100
Montserrat,2004,100
Montserrat,2003,100
Montserrat,2002,100
Montserrat,2001,100
Montserrat,2000,100
Montserrat,1999,100
Montserrat,1998,100
Montserrat,1997,100
Montserrat,1996,100
Montserrat,1995,100
Montserrat,1994,100
Montserrat,1993,100
Montserrat,1992,100
Montserrat,1991,100
Montserrat,1990,100
Montserrat,1989,100
Montserrat,1988,100
Montserrat,1987,100
Montserrat,1986,100
Montserrat,1985,100
Montserrat,1984,100
Montserrat,1983,100
Montserrat,1982,116
Montserrat,1981,183
Montserrat,1980,33
Montserrat,1979,50
Montserrat,1978,133
Montserrat,1977,116
Montserrat,1976,116
Montserrat,1975,116
Montserrat,1974,33
Montserrat,1973,116
Montserrat,1972,166
Montserrat,1971,516
Montserrat,1970,383
Montserrat,1969,266
Montserrat,1968,866
Montserrat,1967,833
Montserrat,1966,483
Montserrat,1965,1083
Montserrat,1964,1166
Montserrat,1963,1333
Montserrat,1962,1166
Montserrat,1961,1500
Morocco,2007,99
Morocco,2006,99
Morocco,2005,93
Morocco,2004,95
Morocco,2003,98
Morocco,2002,104
Morocco,2001,104
Morocco,2000,101
Morocco,1999,93
Morocco,1998,112
Morocco,1997,105
Morocco,1996,96
Morocco,1995,89
Morocco,1994,90
Morocco,1993,88
Morocco,1992,94
Morocco,1991,108
Morocco,1990,114
Morocco,1989,110
Morocco,1988,107
Morocco,1987,104
Morocco,1986,94
Morocco,1985,96
Morocco,1984,83
Morocco,1983,72
Morocco,1982,65
Morocco,1981,65
Morocco,1980,58
Morocco,1979,55
Morocco,1978,48
Morocco,1977,47
Morocco,1976,74
Morocco,1975,68
Morocco,1974,65
Morocco,1973,72
Morocco,1972,72
Morocco,1971,55
Morocco,1970,57
Morocco,1969,58
Morocco,1968,54
Morocco,1967,56
Morocco,1966,60
Morocco,1965,53
Morocco,1964,45
Morocco,1963,49
Morocco,1962,48
Morocco,1961,42
Mozambique,2007,364
Mozambique,2006,410
Mozambique,2005,304
Mozambique,2004,247
Mozambique,2003,191
Mozambique,2002,204
Mozambique,2001,119
Mozambique,2000,85
Mozambique,1999,94
Mozambique,1998,92
Mozambique,1997,79
Mozambique,1996,63
Mozambique,1995,60
Mozambique,1994,60
Mozambique,1993,55
Mozambique,1992,53
Mozambique,1991,51
Mozambique,1990,38
Mozambique,1989,37
Mozambique,1988,30
Mozambique,1987,37
Mozambique,1986,28
Mozambique,1985,25
Mozambique,1984,45
Mozambique,1983,53
Mozambique,1982,85
Mozambique,1981,101
Mozambique,1980,89
Mozambique,1979,71
Mozambique,1978,92
Mozambique,1977,76
Mozambique,1976,96
Mozambique,1975,119
Mozambique,1974,122
Mozambique,1973,126
Mozambique,1972,148
Mozambique,1971,122
Mozambique,1970,145
Mozambique,1969,141
Mozambique,1968,132
Mozambique,1967,133
Mozambique,1966,121
Mozambique,1965,91
Mozambique,1964,113
Mozambique,1963,88
Mozambique,1962,117
Mozambique,1961,103
Myanmar,2007,99
Myanmar,2006,97
Myanmar,2005,93
Myanmar,2004,96
Myanmar,2003,90
Myanmar,2002,98
Myanmar,2001,104
Myanmar,2000,102
Myanmar,1999,93
Myanmar,1998,105
Myanmar,1997,100
Myanmar,1996,93
Myanmar,1995,70
Myanmar,1994,68
Myanmar,1993,75
Myanmar,1992,74
Myanmar,1991,63
Myanmar,1990,63
Myanmar,1989,73
Myanmar,1988,74
Myanmar,1987,93
Myanmar,1986,102
Myanmar,1985,104
Myanmar,1984,96
Myanmar,1983,93
Myanmar,1982,79
Myanmar,1981,86
Myanmar,1980,81
Myanmar,1979,79
Myanmar,1978,77
Myanmar,1977,73
Myanmar,1976,62
Myanmar,1975,58
Myanmar,1974,60
Myanmar,1973,79
Myanmar,1972,74
Myanmar,1971,58
Myanmar,1970,53
Myanmar,1969,56
Myanmar,1968,66
Myanmar,1967,54
Myanmar,1966,48
Myanmar,1965,61
Myanmar,1964,59
Myanmar,1963,59
Myanmar,1962,49
Myanmar,1961,39
Namibia,2007,120
Namibia,2006,120
Namibia,2005,124
Namibia,2004,124
Namibia,2003,124
Namibia,2002,120
Namibia,2001,108
Namibia,2000,95
Namibia,1999,95
Namibia,1998,78
Namibia,1997,73
Namibia,1996,66
Namibia,1995,65
Namibia,1994,67
Namibia,1993,51
Namibia,1992,47
Namibia,1991,40
Namibia,1990,58
Namibia,1989,60
Namibia,1988,63
Namibia,1987,63
Namibia,1986,74
Namibia,1985,61
Namibia,1984,64
Namibia,1983,80
Namibia,1982,109
Namibia,1981,141
Namibia,1980,144
Namibia,1979,151
Namibia,1978,163
Namibia,1977,163
Namibia,1976,157
Namibia,1975,131
Namibia,1974,147
Namibia,1973,128
Namibia,1972,77
Namibia,1971,118
Namibia,1970,109
Namibia,1969,151
Namibia,1968,102
Namibia,1967,125
Namibia,1966,160
Namibia,1965,160
Namibia,1964,141
Namibia,1963,163
Namibia,1962,109
Namibia,1961,102
Nepal,2007,142
Nepal,2006,132
Nepal,2005,132
Nepal,2004,128
Nepal,2003,114
Nepal,2002,111
Nepal,2001,107
Nepal,2000,96
Nepal,1999,95
Nepal,1998,95
Nepal,1997,94
Nepal,1996,106
Nepal,1995,101
Nepal,1994,112
Nepal,1993,97
Nepal,1992,112
Nepal,1991,116
Nepal,1990,114
Nepal,1989,107
Nepal,1988,98
Nepal,1987,116
Nepal,1986,178
Nepal,1985,136
Nepal,1984,130
Nepal,1983,145
Nepal,1982,132
Nepal,1981,164
Nepal,1980,178
Nepal,1979,174
Nepal,1978,163
Nepal,1977,137
Nepal,1976,128
Nepal,1975,128
Nepal,1974,119
Nepal,1973,172
Nepal,1972,176
Nepal,1971,166
Nepal,1970,156
Nepal,1969,145
Nepal,1968,147
Nepal,1967,124
Nepal,1966,154
Nepal,1965,158
Nepal,1964,119
Nepal,1963,120
Nepal,1962,113
Nepal,1961,108
Netherlands,2007,110
Netherlands,2006,100
Netherlands,2005,85
Netherlands,2004,107
Netherlands,2003,107
Netherlands,2002,97
Netherlands,2001,99
Netherlands,2000,98
Netherlands,1999,102
Netherlands,1998,84
Netherlands,1997,95
Netherlands,1996,96
Netherlands,1995,116
Netherlands,1994,137
Netherlands,1993,131
Netherlands,1992,129
Netherlands,1991,133
Netherlands,1990,140
Netherlands,1989,128
Netherlands,1988,119
Netherlands,1987,112
Netherlands,1986,40
Netherlands,1985,53
Netherlands,1984,48
Netherlands,1983,32
Netherlands,1982,15
Netherlands,1981,13
Netherlands,1980,16
Netherlands,1979,15
Netherlands,1978,20
Netherlands,1977,17
Netherlands,1976,14
Netherlands,1975,14
Netherlands,1974,20
Netherlands,1973,13
Netherlands,1972,16
Netherlands,1971,20
Netherlands,1970,13
Netherlands,1969,21
Netherlands,1968,22
Netherlands,1967,24
Netherlands,1966,37
Netherlands,1965,47
Netherlands,1964,64
Netherlands,1963,53
Netherlands,1962,50
Netherlands,1961,43
New Caledonia,2007,74
New Caledonia,2006,66
New Caledonia,2005,66
New Caledonia,2004,159
New Caledonia,2003,47
New Caledonia,2002,53
New Caledonia,2001,148
New Caledonia,2000,47
New Caledonia,1999,103
New Caledonia,1998,114
New Caledonia,1997,66
New Caledonia,1996,98
New Caledonia,1995,116
New Caledonia,1994,156
New Caledonia,1993,159
New Caledonia,1992,180
New Caledonia,1991,358
New Caledonia,1990,796
New Caledonia,1989,724
New Caledonia,1988,284
New Caledonia,1987,1162
New Caledonia,1986,1253
New Caledonia,1985,1465
New Caledonia,1984,807
New Caledonia,1983,1000
New Caledonia,1982,921
New Caledonia,1981,1584
New Caledonia,1980,1749
New Caledonia,1979,1762
New Caledonia,1978,1346
New Caledonia,1977,1428
New Caledonia,1976,3982
New Caledonia,1975,3982
New Caledonia,1974,1930
New Caledonia,1973,3982
New Caledonia,1972,2920
New Caledonia,1971,2654
New Caledonia,1970,2070
New Caledonia,1969,4300
New Caledonia,1968,2309
New Caledonia,1967,4080
New Caledonia,1966,4699
New Caledonia,1965,5840
New Caledonia,1964,6469
New Caledonia,1963,5973
New Caledonia,1962,5641
New Caledonia,1961,5973
New Zealand,2007,102
New Zealand,2006,99
New Zealand,2005,96
New Zealand,2004,96
New Zealand,2003,93
New Zealand,2002,93
New Zealand,2001,98
New Zealand,2000,103
New Zealand,1999,97
New Zealand,1998,104
New Zealand,1997,107
New Zealand,1996,103
New Zealand,1995,109
New Zealand,1994,108
New Zealand,1993,100
New Zealand,1992,115
New Zealand,1991,115
New Zealand,1990,121
New Zealand,1989,122
New Zealand,1988,128
New Zealand,1987,126
New Zealand,1986,122
New Zealand,1985,124
New Zealand,1984,119
New Zealand,1983,116
New Zealand,1982,113
New Zealand,1981,119
New Zealand,1980,111
New Zealand,1979,100
New Zealand,1978,96
New Zealand,1977,93
New Zealand,1976,96
New Zealand,1975,91
New Zealand,1974,88
New Zealand,1973,95
New Zealand,1972,99
New Zealand,1971,103
New Zealand,1970,102
New Zealand,1969,102
New Zealand,1968,101
New Zealand,1967,98
New Zealand,1966,96
New Zealand,1965,97
New Zealand,1964,87
New Zealand,1963,86
New Zealand,1962,87
New Zealand,1961,81
Nicaragua,2007,117
Nicaragua,2006,93
Nicaragua,2005,122
Nicaragua,2004,76
Nicaragua,2003,105
Nicaragua,2002,77
Nicaragua,2001,84
Nicaragua,2000,102
Nicaragua,1999,112
Nicaragua,1998,85
Nicaragua,1997,91
Nicaragua,1996,71
Nicaragua,1995,81
Nicaragua,1994,52
Nicaragua,1993,55
Nicaragua,1992,112
Nicaragua,1991,121
Nicaragua,1990,84
Nicaragua,1989,110
Nicaragua,1988,132
Nicaragua,1987,158
Nicaragua,1986,166
Nicaragua,1985,198
Nicaragua,1984,257
Nicaragua,1983,236
Nicaragua,1982,229
Nicaragua,1981,243
Nicaragua,1980,123
Nicaragua,1979,315
Nicaragua,1978,346
Nicaragua,1977,323
Nicaragua,1976,309
Nicaragua,1975,327
Nicaragua,1974,365
Nicaragua,1973,274
Nicaragua,1972,265
Nicaragua,1971,222
Nicaragua,1970,197
Nicaragua,1969,242
Nicaragua,1968,257
Nicaragua,1967,286
Nicaragua,1966,267
Nicaragua,1965,299
Nicaragua,1964,245
Nicaragua,1963,184
Nicaragua,1962,153
Nicaragua,1961,98
Niger,2007,61
Niger,2006,59
Niger,2005,62
Niger,2004,61
Niger,2003,76
Niger,2002,46
Niger,2001,65
Niger,2000,111
Niger,1999,123
Niger,1998,55
Niger,1997,52
Niger,1996,43
Niger,1995,53
Niger,1994,37
Niger,1993,32
Niger,1992,36
Niger,1991,23
Niger,1990,22
Niger,1989,33
Niger,1988,33
Niger,1987,43
Niger,1986,44
Niger,1985,28
Niger,1984,26
Niger,1983,27
Niger,1982,18
Niger,1981,18
Niger,1980,22
Niger,1979,22
Niger,1978,18
Niger,1977,16
Niger,1976,32
Niger,1975,54
Niger,1974,35
Niger,1973,16
Niger,1972,22
Niger,1971,36
Niger,1970,40
Niger,1969,42
Niger,1968,27
Niger,1967,26
Niger,1966,28
Niger,1965,25
Niger,1964,29
Niger,1963,22
Niger,1962,20
Niger,1961,13
Nigeria,2007,103
Nigeria,2006,126
Nigeria,2005,125
Nigeria,2004,114
Nigeria,2003,109
Nigeria,2002,100
Nigeria,2001,99
Nigeria,2000,101
Nigeria,1999,99
Nigeria,1998,90
Nigeria,1997,88
Nigeria,1996,83
Nigeria,1995,72
Nigeria,1994,61
Nigeria,1993,61
Nigeria,1992,84
Nigeria,1991,81
Nigeria,1990,75
Nigeria,1989,60
Nigeria,1988,49
Nigeria,1987,40
Nigeria,1986,32
